feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,label
0.866734,0.548166,0.492728,0.309599,0.573075,0.548139,0.851766,0.661266,0.100882,0.404895,0.607166,0.48135,0.680638,0.635857,0.280301,0.843993,0.850472,0.71878,0.59618,0.611826,0.18113,0.246516,0.61094,0.623816,0.671082,0.822749,0.813638,0.461969,0.440597,0.462167,0.758795,0.688319,0.829233,0.744168,0.222983,0.554801,0.266832,0.41513,0.784833,0.704252,0.176997,0.153891,0.126734,0.130023,0.717046,0.44697,0.807778,0.558229,0.121526,0.526533,0.123,0.355853,0.244978,0.377424,0.869782,0.875328,0.641142,0.873506,0.743636,0.517812,0.590893,0.55916,0.862016,0.402394,0.408552,0.852441,0.572792,0.157203,0.11725,0.103006,0.521581,0.432687,0.28269,0.224491,0.416767,0.603469,0.181329,0.547024,0.738099,0.462331,0.66383,0.282609,0.333956,0.386155,0.521421,0.684418,0.836151,0.519468,0.304803,0.101377,0.685603,0.271683,0.488822,0.448698,0.653951,0.739641,0.672395,0.753267,0.82841,0.372465,0.570423,0.876922,0.640207,0.831125,0.313407,0.825162,0.85475,0.348551,0.122754,0.351352,0.577584,0.533588,0.855803,0.879086,0.107118,0.623824,0.553538,0.204703,0.713439,0.504843,0.612621,0.826841,0.378775,0.1833,0.310677,0.739223,HELLO
0.0,0.0,0.0,0.170744,-0.160959,-0.007686,0.401673,-0.283943,-0.032341,0.595981,-0.310915,-0.06096,0.733597,-0.304758,-0.086612,0.431622,-0.421826,-0.061842,0.676483,-0.511537,-0.135254,0.830285,-0.571193,-0.178514,0.938166,-0.628356,-0.198091,0.414688,-0.328075,-0.092165,0.696466,-0.299124,-0.144588,0.871753,-0.249414,-0.160051,1.0,-0.202518,-0.164642,0.383808,-0.190378,-0.124873,0.644373,-0.154754,-0.160997,0.787072,-0.119494,-0.146113,0.887835,-0.08646,-0.128948,0.344224,-0.034517,-0.160466,0.557984,-0.020853,-0.175562,0.669,0.004158,-0.148053,0.745587,0.023253,-0.12138,0.0,0.0,0.0,-0.150053,-0.231276,-0.038667,-0.392291,-0.29581,-0.073596,-0.605201,-0.241597,-0.108012,-0.751635,-0.182357,-0.145907,-0.424284,-0.321428,-0.099221,-0.68211,-0.34561,-0.192401,-0.858421,-0.329338,-0.255679,-1.0,-0.298063,-0.296746,-0.411078,-0.193895,-0.122354,-0.645134,-0.180117,-0.220844,-0.797023,-0.167568,-0.280712,-0.92274,-0.162852,-0.319408,-0.373286,-0.07466,-0.148675,-0.582475,-0.068984,-0.235399,-0.711986,-0.062795,-0.267523,-0.822757,-0.06996,-0.281634,-0.319714,0.028651,-0.176919,-0.482145,0.000433,-0.245898,-0.582281,-0.031344,-0.268413,-0.674553,-0.064184,-0.278314,HELLO
0.0,0.0,0.0,0.181579,-0.053781,-0.009879,0.391398,-0.140825,-0.029481,0.559774,-0.193277,-0.056909,0.683675,-0.232137,-0.083462,0.447441,-0.282307,-0.054429,0.673952,-0.332442,-0.130533,0.811523,-0.32725,-0.182084,0.926434,-0.306555,-0.212623,0.423082,-0.277726,-0.091154,0.673743,-0.350598,-0.16101,0.849816,-0.365802,-0.202477,1.0,-0.358443,-0.226372,0.377646,-0.216305,-0.130829,0.605599,-0.241056,-0.194229,0.741228,-0.239282,-0.218366,0.849712,-0.228583,-0.227603,0.317268,-0.109762,-0.172453,0.470755,-0.098986,-0.22044,0.570642,-0.090514,-0.232494,0.656611,-0.074129,-0.234964,0.0,0.0,0.0,-0.150094,-0.18445,0.024296,-0.318168,-0.338544,0.012371,-0.458747,-0.427118,-0.011224,-0.574417,-0.466228,-0.043132,-0.390901,-0.461559,-0.065203,-0.559083,-0.691942,-0.128678,-0.621508,-0.853697,-0.167566,-0.66746,-1.0,-0.191945,-0.376423,-0.389173,-0.107526,-0.66708,-0.451486,-0.169357,-0.82513,-0.467526,-0.195897,-0.939186,-0.487805,-0.216167,-0.369074,-0.265603,-0.14601,-0.645084,-0.309218,-0.204848,-0.804842,-0.334123,-0.222421,-0.918279,-0.348749,-0.231258,-0.368695,-0.108501,-0.179998,-0.591878,-0.145965,-0.227957,-0.717821,-0.17206,-0.238724,-0.819426,-0.187483,-0.240276,HELLO
0.0,0.0,0.0,0.059782,-0.228573,-0.042599,0.231291,-0.4274,-0.042444,0.401006,-0.511549,-0.050025,0.519073,-0.547006,-0.057483,0.418588,-0.454564,0.056535,0.593001,-0.521753,0.022241,0.684058,-0.511765,-0.021065,0.764204,-0.486961,-0.0548,0.512192,-0.344038,0.039036,0.688891,-0.426194,0.012057,0.789918,-0.433898,-0.034465,0.884713,-0.417471,-0.070521,0.577732,-0.233231,0.005506,0.776432,-0.309033,-0.030218,0.87924,-0.312745,-0.065534,0.970885,-0.296994,-0.090045,0.612483,-0.125167,-0.034929,0.798977,-0.171385,-0.052166,0.903703,-0.178369,-0.052106,1.0,-0.161662,-0.054618,0.0,0.0,0.0,-0.249782,-0.067288,-0.014048,-0.434642,-0.183905,-0.079814,-0.564701,-0.263067,-0.145792,-0.683036,-0.280121,-0.22695,-0.385164,-0.409314,-0.222802,-0.689754,-0.410915,-0.351191,-0.860848,-0.37584,-0.436527,-1.0,-0.343338,-0.492433,-0.29997,-0.341801,-0.279222,-0.633407,-0.32947,-0.397123,-0.824156,-0.269793,-0.459041,-0.973307,-0.220324,-0.512817,-0.231103,-0.208654,-0.328465,-0.55001,-0.178901,-0.438236,-0.753036,-0.120588,-0.480351,-0.908061,-0.068503,-0.513844,-0.192213,-0.035654,-0.373282,-0.428618,-0.020481,-0.470037,-0.586867,0.006506,-0.502938,-0.722952,0.032905,-0.527427,HELLO
0.644615,0.478091,0.671018,0.198074,0.73982,0.573434,0.581276,0.526945,0.527376,0.335039,0.231117,0.51854,0.828311,0.82168,0.357178,0.594668,0.192336,0.176066,0.476776,0.123062,0.71938,0.462472,0.788006,0.874523,0.656367,0.652243,0.256055,0.732252,0.849942,0.796602,0.741482,0.588075,0.65774,0.585792,0.831278,0.499295,0.383631,0.622942,0.657722,0.19143,0.167523,0.675887,0.1644,0.459747,0.400626,0.787391,0.586875,0.500043,0.391856,0.733468,0.820726,0.301795,0.883434,0.205462,0.894148,0.886253,0.395355,0.672907,0.652237,0.566642,0.827658,0.760043,0.877369,0.123201,0.223881,0.794421,0.526852,0.430316,0.614717,0.688077,0.638116,0.858266,0.768925,0.883556,0.107184,0.237448,0.77821,0.323413,0.474907,0.790047,0.150352,0.607569,0.843929,0.351495,0.743216,0.498909,0.739324,0.703202,0.104057,0.713859,0.585993,0.599815,0.361134,0.711729,0.193073,0.32043,0.344681,0.238368,0.588939,0.508416,0.543931,0.714214,0.716774,0.858724,0.879804,0.777458,0.27498,0.816878,0.855782,0.781533,0.195362,0.37426,0.321996,0.782941,0.302775,0.857254,0.520541,0.124807,0.586363,0.66958,0.899086,0.678148,0.370463,0.803409,0.866848,0.841958,HELLO
0.0,0.0,0.0,-0.184381,-0.337437,0.031103,-0.487691,-0.473274,0.032904,-0.773151,-0.499541,0.024833,-0.963497,-0.504945,0.017806,-0.678839,-0.342835,0.000169,-1.0,-0.338507,-0.036603,-0.960036,-0.410882,-0.064463,-0.85655,-0.432073,-0.071276,-0.682908,-0.141425,-0.019578,-0.990567,-0.169408,-0.026472,-0.942803,-0.251226,-0.031121,-0.839927,-0.264635,-0.040147,-0.664057,0.048406,-0.035569,-0.941593,-0.007737,-0.02463,-0.900382,-0.079372,-0.003453,-0.803516,-0.087965,0.002302,-0.632366,0.211659,-0.048677,-0.863179,0.155368,-0.025621,-0.832998,0.090033,0.009228,-0.753981,0.082583,0.031785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HELLO
0.0,0.0,0.0,-0.016817,-0.340831,-0.088669,0.094845,-0.620094,-0.138169,0.269084,-0.756324,-0.161824,0.397889,-0.833458,-0.17996,0.232467,-0.389145,-0.220307,0.481743,-0.602372,-0.30129,0.626954,-0.707477,-0.342512,0.740643,-0.79258,-0.364015,0.332415,-0.233904,-0.188625,0.52015,-0.604056,-0.245071,0.595185,-0.833941,-0.244406,0.652685,-1.0,-0.240581,0.398487,-0.130087,-0.153965,0.488163,-0.47454,-0.193495,0.463618,-0.580522,-0.15954,0.427604,-0.610262,-0.125876,0.435235,-0.067383,-0.126421,0.489728,-0.365883,-0.159857,0.458018,-0.480853,-0.139069,0.421658,-0.520044,-0.111078,0.0,0.0,0.0,0.180337,-0.152886,-0.102052,0.364252,-0.218128,-0.180437,0.507961,-0.275374,-0.255266,0.6624,-0.323035,-0.345558,0.205835,-0.106962,-0.199384,0.253818,-0.063153,-0.295348,0.298554,-0.012754,-0.395986,0.353267,0.040429,-0.470623,0.025064,0.010869,-0.210983,0.065857,0.087171,-0.276563,0.063035,0.137511,-0.342001,0.06956,0.171268,-0.417329,-0.129733,0.108429,-0.222688,-0.119682,0.185312,-0.303783,-0.127079,0.232197,-0.32878,-0.120838,0.267068,-0.363609,-0.260794,0.179954,-0.243888,-0.303554,0.292006,-0.298745,-0.326889,0.38558,-0.281941,-0.3376,0.4592,-0.283843,HELP
0.700766,0.716427,0.222169,0.500311,0.596789,0.392373,0.764633,0.629861,0.395787,0.16951,0.702425,0.284481,0.473193,0.121664,0.50282,0.759201,0.631769,0.280416,0.296,0.225587,0.249335,0.218575,0.487822,0.609838,0.843499,0.403772,0.360003,0.718712,0.475823,0.736637,0.165037,0.855656,0.895856,0.796929,0.161343,0.417116,0.863674,0.35583,0.736814,0.885996,0.409309,0.560201,0.50487,0.629125,0.159665,0.837129,0.467103,0.24945,0.11147,0.34034,0.450712,0.440431,0.124143,0.734348,0.227223,0.176467,0.292853,0.505471,0.800437,0.423832,0.389888,0.147127,0.724487,0.224663,0.766301,0.55119,0.689259,0.151066,0.428353,0.149636,0.420879,0.858939,0.69357,0.76461,0.569751,0.757828,0.600093,0.549143,0.705725,0.810857,0.846304,0.758405,0.207341,0.798486,0.55172,0.16274,0.806641,0.435359,0.167661,0.439095,0.757924,0.257829,0.405632,0.653657,0.510396,0.686195,0.157755,0.346979,0.267743,0.335639,0.310355,0.705745,0.177767,0.157172,0.738155,0.700329,0.294466,0.553481,0.790208,0.75932,0.546986,0.550155,0.134875,0.42234,0.853586,0.702032,0.686535,0.440664,0.199332,0.442996,0.278591,0.771105,0.501368,0.575839,0.637368,0.439229,HELP
0.0,0.0,0.0,-0.008242,-0.256173,-0.08244,-0.079554,-0.499127,-0.130958,-0.144368,-0.680482,-0.170881,-0.173981,-0.858043,-0.216073,-0.255572,-0.357906,-0.131181,-0.398403,-0.374671,-0.200852,-0.487612,-0.371718,-0.255207,-0.576896,-0.375726,-0.297346,-0.282559,-0.192909,-0.138988,-0.438594,-0.196546,-0.196192,-0.540417,-0.195808,-0.242657,-0.633324,-0.198006,-0.286738,-0.274516,-0.03319,-0.1525,-0.41377,-0.029495,-0.213979,-0.500109,-0.028349,-0.240137,-0.579749,-0.042947,-0.264159,-0.243292,0.117776,-0.172489,-0.343623,0.141957,-0.227474,-0.398541,0.136684,-0.241584,-0.449544,0.120042,-0.253984,0.0,0.0,0.0,0.00071,-0.360013,-0.0323,-0.177586,-0.650598,-0.06513,-0.37537,-0.798372,-0.080862,-0.527528,-0.862479,-0.101303,-0.244787,-0.4961,-0.19904,-0.483381,-0.729615,-0.23834,-0.602733,-0.867459,-0.243272,-0.681667,-0.975735,-0.244025,-0.339092,-0.290306,-0.193783,-0.573269,-0.518852,-0.210871,-0.586596,-0.645169,-0.180928,-0.549861,-0.696779,-0.167457,-0.398477,-0.10962,-0.176989,-0.609842,-0.346999,-0.173594,-0.58075,-0.461545,-0.126258,-0.514665,-0.493799,-0.103428,-0.425569,0.024265,-0.161244,-0.582792,-0.180436,-0.151019,-0.560383,-0.271033,-0.112028,-0.508165,-0.287578,-0.08858,HELP
0.227016,0.144612,0.398307,0.396891,0.269923,0.545786,0.750085,0.84049,0.804039,0.234236,0.605777,0.814381,0.384736,0.577562,0.69062,0.534327,0.390484,0.35534,0.152017,0.252447,0.619061,0.290082,0.667072,0.845003,0.305077,0.27981,0.61069,0.312581,0.129728,0.705568,0.226759,0.724493,0.355898,0.574946,0.112249,0.808907,0.606181,0.208655,0.542464,0.520082,0.783402,0.766462,0.461417,0.755691,0.759309,0.277517,0.414341,0.492922,0.732623,0.558834,0.798238,0.116877,0.203402,0.808394,0.177161,0.143784,0.169211,0.601958,0.378766,0.248433,0.52195,0.17986,0.847843,0.423037,0.714729,0.369813,0.502195,0.582479,0.103,0.668759,0.550631,0.154829,0.568481,0.167521,0.864059,0.157004,0.486916,0.421292,0.813922,0.288885,0.33706,0.227706,0.183883,0.267543,0.383826,0.265534,0.176861,0.736929,0.574939,0.543135,0.85836,0.408597,0.14238,0.884548,0.49179,0.258543,0.713956,0.543013,0.279484,0.562098,0.89517,0.893056,0.692579,0.283461,0.749553,0.726617,0.149492,0.858234,0.739071,0.789839,0.87312,0.302471,0.41004,0.235228,0.200216,0.440224,0.62565,0.737548,0.683787,0.892452,0.60078,0.854743,0.66705,0.639959,0.894121,0.402668,HELP
0.842039,0.853571,0.687501,0.675841,0.427813,0.361006,0.868032,0.424788,0.575878,0.792941,0.41008,0.734678,0.728267,0.671183,0.566146,0.221516,0.498758,0.601764,0.499381,0.759314,0.431539,0.799387,0.281343,0.853759,0.772687,0.187524,0.411302,0.560228,0.307409,0.722051,0.116629,0.78033,0.252126,0.658165,0.219732,0.847777,0.398389,0.895125,0.474891,0.390889,0.193921,0.636348,0.875668,0.297745,0.741588,0.723077,0.154939,0.735571,0.490191,0.414498,0.606224,0.470347,0.635126,0.57126,0.21426,0.409225,0.258084,0.667915,0.295759,0.141708,0.402324,0.733457,0.431562,0.77295,0.305158,0.173226,0.373758,0.564139,0.260966,0.313633,0.856283,0.139185,0.623882,0.406082,0.67262,0.33419,0.524386,0.816485,0.808485,0.219345,0.234105,0.601521,0.761382,0.142161,0.145202,0.823958,0.329877,0.330197,0.364096,0.838834,0.809921,0.889903,0.704359,0.692512,0.326043,0.388227,0.560346,0.479715,0.80384,0.893487,0.550529,0.600041,0.446191,0.201536,0.398914,0.8782,0.152081,0.483987,0.868815,0.554104,0.747632,0.833086,0.453453,0.424349,0.336157,0.721549,0.608636,0.71304,0.734805,0.734439,0.307679,0.5555,0.235216,0.645251,0.661014,0.539929,HELP
0.0,0.0,0.0,0.203672,-0.312569,-0.041829,0.523938,-0.43681,-0.090258,0.794428,-0.375102,-0.1297,0.973876,-0.272589,-0.157857,0.391796,-0.426741,-0.226025,0.776866,-0.35794,-0.303,0.924823,-0.297528,-0.307141,1.0,-0.243949,-0.298095,0.34735,-0.135803,-0.244164,0.763416,-0.04458,-0.335501,0.798804,-0.052653,-0.315732,0.732053,-0.058474,-0.288161,0.311779,0.152477,-0.256357,0.699426,0.260642,-0.335955,0.724954,0.212842,-0.289181,0.654062,0.171538,-0.239081,0.288482,0.402005,-0.269195,0.609785,0.517118,-0.320535,0.679519,0.442963,-0.296886,0.65068,0.365156,-0.270846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HELP
0.3534,0.581208,0.174829,0.211292,0.128123,0.453769,0.220207,0.609288,0.74694,0.774828,0.779287,0.804713,0.617386,0.717879,0.309433,0.749004,0.570792,0.669506,0.489893,0.331095,0.268787,0.211335,0.107267,0.247556,0.619904,0.606573,0.263351,0.119983,0.83671,0.871904,0.336315,0.756949,0.731108,0.519109,0.175281,0.677953,0.893843,0.40239,0.469535,0.167583,0.776014,0.489425,0.2905,0.562708,0.440186,0.425387,0.303713,0.108349,0.387324,0.12472,0.803326,0.873073,0.667497,0.50381,0.282173,0.638689,0.337348,0.115855,0.328793,0.468998,0.516864,0.635689,0.267479,0.863259,0.539821,0.491919,0.546315,0.122359,0.282516,0.480109,0.465874,0.32041,0.595396,0.756004,0.88293,0.626824,0.114109,0.106651,0.434397,0.533724,0.866033,0.694903,0.804267,0.647094,0.118321,0.704697,0.182957,0.572367,0.108927,0.312857,0.856702,0.723887,0.155865,0.750721,0.851154,0.858159,0.135464,0.3481,0.773278,0.685112,0.486948,0.47952,0.308953,0.376258,0.588274,0.166472,0.100141,0.852853,0.869889,0.647304,0.483467,0.730538,0.203694,0.462464,0.591786,0.874242,0.709149,0.316609,0.507391,0.863722,0.898047,0.700627,0.409815,0.488772,0.888892,0.535608,HELP
0.0,0.0,0.0,-0.096662,0.12419,-0.052458,-0.109664,0.302169,-0.090867,-0.102732,0.447118,-0.122991,-0.064784,0.565224,-0.154448,0.125355,0.474647,-0.093502,0.206447,0.740482,-0.133573,0.212988,0.874243,-0.156269,0.211698,0.971367,-0.169015,0.227853,0.437801,-0.093057,0.297045,0.734243,-0.119236,0.295083,0.890742,-0.136951,0.27737,1.0,-0.153022,0.307802,0.372392,-0.095913,0.371812,0.646503,-0.116914,0.374092,0.816246,-0.138012,0.359497,0.941967,-0.158198,0.371336,0.287303,-0.101379,0.450641,0.481171,-0.123437,0.486719,0.611772,-0.13552,0.50479,0.715604,-0.145854,0.0,0.0,0.0,0.040474,-0.257527,0.011603,0.000229,-0.531308,0.007046,-0.050465,-0.737367,-0.003785,-0.051684,-0.893678,-0.01941,-0.03232,-0.609573,-0.028181,-0.158209,-0.822251,-0.073086,-0.242593,-0.926304,-0.104148,-0.308478,-1.0,-0.121759,-0.094432,-0.518827,-0.057589,-0.253066,-0.740884,-0.086133,-0.332427,-0.78124,-0.093775,-0.376777,-0.776364,-0.101008,-0.15718,-0.400186,-0.08661,-0.301561,-0.583976,-0.114484,-0.367964,-0.631653,-0.108281,-0.397647,-0.650239,-0.104752,-0.217427,-0.263053,-0.113773,-0.330656,-0.394264,-0.130518,-0.366467,-0.424379,-0.117341,-0.384165,-0.430793,-0.106293,HELP
0.174324,0.451449,0.229691,0.39108,0.230159,0.876135,0.277093,0.366242,0.761157,0.647408,0.275819,0.388759,0.417145,0.437503,0.185368,0.195003,0.694208,0.428228,0.844848,0.358026,0.552594,0.818633,0.362511,0.345406,0.773296,0.19105,0.369777,0.4437,0.474201,0.877313,0.40921,0.158622,0.694518,0.803261,0.336672,0.661113,0.777441,0.492579,0.792703,0.59986,0.526338,0.793165,0.432198,0.154253,0.36427,0.688221,0.358038,0.662796,0.329893,0.390819,0.244173,0.880034,0.313908,0.586998,0.105246,0.398047,0.248612,0.310159,0.708164,0.650554,0.610812,0.419595,0.276561,0.186734,0.673527,0.180313,0.472789,0.130552,0.560082,0.607984,0.350466,0.746891,0.163893,0.406432,0.651383,0.482491,0.368557,0.710008,0.464608,0.511418,0.392804,0.846084,0.416345,0.57431,0.206686,0.659488,0.390374,0.631477,0.87916,0.611468,0.755868,0.844323,0.860428,0.660149,0.143403,0.43277,0.492913,0.116967,0.251565,0.80913,0.135869,0.716859,0.439363,0.177357,0.140305,0.27684,0.24459,0.240406,0.51833,0.379955,0.339931,0.489393,0.724824,0.59205,0.624581,0.46333,0.86254,0.650754,0.659412,0.898865,0.497776,0.502161,0.858298,0.186021,0.258067,0.592591,HELP
0.0,0.0,0.0,-0.024307,-0.265795,-0.069077,-0.075531,-0.487158,-0.140232,-0.088363,-0.640756,-0.212593,-0.0928,-0.785636,-0.279989,-0.402067,-0.560193,-0.162941,-0.317358,-0.594571,-0.304173,-0.146295,-0.522003,-0.394893,-0.048176,-0.466801,-0.442486,-0.433613,-0.311062,-0.191092,-0.281652,-0.278509,-0.311659,-0.092863,-0.237975,-0.343787,0.004383,-0.228502,-0.360854,-0.403438,-0.05229,-0.22831,-0.236008,-0.00128,-0.343557,-0.073583,-0.007269,-0.334239,0.011292,-0.025976,-0.315446,-0.334953,0.176816,-0.271877,-0.198243,0.214364,-0.33576,-0.07298,0.17921,-0.31479,-0.005574,0.14039,-0.290747,0.0,0.0,0.0,-0.155118,-0.202423,0.007612,-0.405429,-0.294052,-0.015708,-0.604611,-0.276622,-0.042842,-0.727452,-0.171931,-0.08866,-0.508575,-0.410738,-0.102857,-0.780628,-0.19084,-0.168483,-0.903343,-0.009162,-0.213189,-0.977782,0.134441,-0.240296,-0.463086,-0.276808,-0.147009,-0.75731,-0.082565,-0.189525,-0.902591,0.080037,-0.215805,-1.0,0.224681,-0.242374,-0.412179,-0.095406,-0.184737,-0.694022,0.059042,-0.236276,-0.85445,0.180981,-0.25318,-0.960271,0.27753,-0.265883,-0.361428,0.125972,-0.217023,-0.605267,0.236945,-0.274814,-0.747974,0.303723,-0.281694,-0.849768,0.358284,-0.279866,HELP
0.0,0.0,0.0,0.161299,-0.128164,-0.009942,0.247966,-0.331908,-0.016308,0.315573,-0.466279,-0.03299,0.392796,-0.567691,-0.051368,0.167436,-0.571135,0.008065,0.205494,-0.780677,-0.045315,0.265766,-0.887884,-0.089703,0.326592,-0.973654,-0.120668,0.118239,-0.558646,-0.026721,0.151421,-0.790616,-0.078348,0.225915,-0.905334,-0.118841,0.29717,-1.0,-0.146883,0.069058,-0.511842,-0.070293,0.094168,-0.73545,-0.124676,0.165344,-0.844897,-0.152773,0.235195,-0.926532,-0.168359,0.024449,-0.436595,-0.116972,0.045062,-0.607016,-0.162656,0.10249,-0.699105,-0.181825,0.163104,-0.767304,-0.193476,0.0,0.0,0.0,-0.12164,-0.146423,-0.029349,-0.179286,-0.375837,-0.044557,-0.216355,-0.545824,-0.065315,-0.264426,-0.679637,-0.085937,-0.116538,-0.564923,0.003733,-0.143589,-0.765927,-0.042828,-0.175187,-0.891091,-0.088464,-0.216969,-1.0,-0.12288,-0.063507,-0.550755,-0.016396,-0.089702,-0.758684,-0.066082,-0.135769,-0.882272,-0.109043,-0.192331,-0.98143,-0.137375,-0.009007,-0.494654,-0.045772,-0.019862,-0.694203,-0.093338,-0.058708,-0.807236,-0.124627,-0.109215,-0.898743,-0.142758,0.044049,-0.404443,-0.079387,0.035244,-0.561631,-0.120804,0.006713,-0.662926,-0.141713,-0.028891,-0.74418,-0.154276,HELP
0.0,0.0,0.0,0.11953,0.240135,0.024088,0.138699,0.492679,0.045232,0.113273,0.668952,0.058546,0.084464,0.773473,0.070125,0.040328,0.524977,0.035079,0.014725,0.738966,0.036466,0.011046,0.859089,0.032665,0.01093,0.964315,0.027432,-0.068934,0.512736,0.01564,-0.117639,0.725893,0.013085,-0.137043,0.865513,-0.003141,-0.148517,1.0,-0.017721,-0.156373,0.48222,-0.003741,-0.204765,0.654923,-0.022386,-0.222586,0.767305,-0.051653,-0.223017,0.870591,-0.071622,-0.223032,0.444196,-0.018795,-0.301884,0.517328,-0.030634,-0.340921,0.567346,-0.040417,-0.362343,0.612424,-0.048102,0.0,0.0,0.0,-0.250981,-0.255339,0.045768,-0.521526,-0.456196,0.049553,-0.74509,-0.560342,0.037049,-0.913852,-0.586782,0.017016,-0.528074,-0.592786,-0.001583,-0.783159,-0.647272,-0.053478,-0.903916,-0.621413,-0.100119,-1.0,-0.609317,-0.136573,-0.499238,-0.532028,-0.061413,-0.732188,-0.570815,-0.091313,-0.828251,-0.550204,-0.121743,-0.903659,-0.537445,-0.155864,-0.465427,-0.385395,-0.119828,-0.668705,-0.439458,-0.168202,-0.756437,-0.416064,-0.20269,-0.817771,-0.380859,-0.23858,-0.427596,-0.164887,-0.17138,-0.543357,-0.04772,-0.238112,-0.620821,0.054438,-0.269744,-0.692078,0.171698,-0.293624,HELP
0.653102,0.299785,0.59001,0.891731,0.317239,0.628115,0.251584,0.56816,0.455941,0.273988,0.540484,0.424209,0.704786,0.78058,0.122462,0.329157,0.597518,0.602938,0.844307,0.756575,0.311556,0.517019,0.223155,0.201275,0.627586,0.282855,0.610546,0.268531,0.44677,0.420435,0.880647,0.834732,0.879708,0.590944,0.563615,0.791419,0.535857,0.324013,0.870681,0.333844,0.239691,0.160744,0.135091,0.77818,0.390947,0.872017,0.244918,0.463572,0.132637,0.572026,0.587117,0.829991,0.261974,0.414922,0.405802,0.722759,0.694943,0.716633,0.220151,0.354121,0.606922,0.82125,0.290365,0.545284,0.183022,0.396528,0.362551,0.450426,0.437348,0.800097,0.884321,0.866875,0.63593,0.180652,0.464801,0.255524,0.327088,0.64053,0.509194,0.195067,0.896868,0.781681,0.434385,0.607692,0.724365,0.407887,0.642859,0.853948,0.120802,0.56867,0.224111,0.2261,0.657423,0.533623,0.189245,0.151646,0.531635,0.732552,0.220792,0.770143,0.580094,0.549456,0.433597,0.509687,0.797554,0.170094,0.521469,0.861619,0.464841,0.516353,0.563886,0.790879,0.470666,0.868292,0.626757,0.214868,0.820439,0.623484,0.752436,0.331346,0.595687,0.633713,0.194544,0.588685,0.626308,0.739567,HELP
